TableID,ColumnID,RowID,URI_sub,URI_gt,ok
52299421_0_4473286348258170200,1,87,NOT FOUND URI,http://dbpedia.org/resource/Bosnia_and_Herzegovina http://dbpedia.org/resource/BiH http://dbpedia.org/resource/Република_Босна_и_Херцеговина http://dbpedia.org/resource/Herzeg-Bosnia_Region http://dbpedia.org/resource/Bosnia-Herzegovina http://dbpedia.org/resource/Bosnia_Herzegovina http://dbpedia.org/resource/Bosnia_and_Herzegovina/Archive1 http://dbpedia.org/resource/Republic_of_Bosnia http://dbpedia.org/resource/Bosnia_and_Herzegovina http://dbpedia.org/resource/Bosnia http://dbpedia.org/resource/Name_of_Bosnia_and_Herzegovina http://dbpedia.org/resource/Херцеговина http://dbpedia.org/resource/Bosnia-herzegovina http://dbpedia.org/resource/Bosnia_and_hercegovina http://dbpedia.org/resource/Boznia_and_Herzegovina http://dbpedia.org/resource/Bosnia-Hercegovina http://dbpedia.org/resource/Bosnia_and_Herzigovina http://dbpedia.org/resource/Bosnia-Herzegovina_state http://dbpedia.org/resource/Bosnia_herzegovina http://dbpedia.org/resource/Bosnia_and_Herzegovenia http://dbpedia.org/resource/Bosnia_and_Herzegovina:_Republika_Srpska http://dbpedia.org/resource/Bosnia_and_Herzegovena http://dbpedia.org/resource/Bosnia_and_Herzegowina http://dbpedia.org/resource/Босна_и_Херцеговина http://dbpedia.org/resource/Boznia http://dbpedia.org/resource/Bosnija http://dbpedia.org/resource/Bosnia_(country) http://dbpedia.org/resource/Bosnia_Hercegovina http://dbpedia.org/resource/Bosnia_and_Hercegovina http://dbpedia.org/resource/ISO_3166-1:BA http://dbpedia.org/resource/State_of_Bosnia_and_Herzegovina http://dbpedia.org/resource/Bosna_i_Hercegovina http://dbpedia.org/resource/Bosnia_and_herzegovina http://dbpedia.org/resource/Bosnia_And_Herzegovina http://dbpedia.org/resource/Etymology_of_Bosnia_and_Herzegovina http://dbpedia.org/resource/Bosnia_and_Herzegovina:_Federation http://dbpedia.org/resource/Bosnia-Herzegovinia http://dbpedia.org/resource/Bosnia_and_Herzgegovina http://dbpedia.org/resource/Bosnie-Herzegovine http://dbpedia.org/resource/Bosnie-Herzégovine http://dbpedia.org/resource/Босна http://dbpedia.org/resource/Bosniah http://dbpedia.org/resource/Rbih http://dbpedia.org/resource/BOSNIAN http://dbpedia.org/resource/Bosnia-Hercegovnia http://dbpedia.org/resource/БиХ http://dbpedia.org/resource/Bosnia-Herzegowina http://dbpedia.org/resource/Bosnia_&_Herzegovina,0
13719111_1_5719401842463579519,0,79,http://dbpedia.org/resource/Crested_guineafowl,http://dbpedia.org/resource/Scaly_Francolin http://dbpedia.org/resource/Scaly_Francolin http://dbpedia.org/resource/Pternistis_squamatus http://dbpedia.org/resource/Scaly_francolin http://dbpedia.org/resource/Francolinus_squamatus,0
91959037_0_7907661684242014480,1,120,NOT FOUND URI,http://dbpedia.org/resource/Resident_Evil_4 http://dbpedia.org/resource/Biohazard_4 http://dbpedia.org/resource/RE4_:_Wii_edition http://dbpedia.org/resource/Baiohazado_Fo http://dbpedia.org/resource/Salazar's_Castle http://dbpedia.org/resource/Resident_Evil_Four http://dbpedia.org/resource/Resident_Evil_4:_Wii_Edition http://dbpedia.org/resource/Resident_evil_4 http://dbpedia.org/resource/Baiohazādo_Fō http://dbpedia.org/resource/RE_4 http://dbpedia.org/resource/RE4 http://dbpedia.org/resource/Resident_Evil_IV http://dbpedia.org/resource/4_Resident_Evil http://dbpedia.org/resource/Resident_Evil_4_Wii_Edition http://dbpedia.org/resource/Weapons_of_resident_evil_4 http://dbpedia.org/resource/Los_Illuminados http://dbpedia.org/resource/Fog_Version http://dbpedia.org/resource/Las_Plagas http://dbpedia.org/resource/Resident_Evil_4 http://dbpedia.org/resource/Resident_Evil_4_Story http://dbpedia.org/resource/Resi_4 http://dbpedia.org/resource/Resident_Evil_4:_Ultimate_HD_Edition http://dbpedia.org/resource/Weapons_of_Resident_Evil_4 http://dbpedia.org/resource/バイオハザード4,0
16767252_0_2409448375013995751,1,12,http://dbpedia.org/resource/Aladdin,http://dbpedia.org/resource/Aladdin_(1992_Disney_film) http://dbpedia.org/resource/Aladdin_(Disney_film) http://dbpedia.org/resource/Disney's_Aladdin http://dbpedia.org/resource/Abu_the_Monkey http://dbpedia.org/resource/Agrabah http://dbpedia.org/resource/Aladdin_disney http://dbpedia.org/resource/Aladdin_(Disney) http://dbpedia.org/resource/Genies_(film) http://dbpedia.org/resource/Aladdin_(1992_Disney_film) http://dbpedia.org/resource/Aladdin_(Walt_Disney_film) http://dbpedia.org/resource/Disney's_Aladin,0
54719588_0_8417197176086756912,3,113,http://dbpedia.org/resource/Manufacturing_Consent,http://dbpedia.org/resource/Manufacturing_Consent:_Noam_Chomsky_and_the_Media http://dbpedia.org/resource/Manufacturing_Consent:_Noam_Chomsky_and_the_Media http://dbpedia.org/resource/Philosopher_All-Stars http://dbpedia.org/resource/Manufacturing_Consent_-_Noam_Chomsky_and_the_Media http://dbpedia.org/resource/Manufacturing_Consent:_Noam_Chomsky_&_the_Media http://dbpedia.org/resource/Philosopher_All-Star,0
13719111_1_5719401842463579519,0,425,http://dbpedia.org/resource/Northern_double-collared_sunbird,http://dbpedia.org/resource/Olive-bellied_Sunbird http://dbpedia.org/resource/Olive-bellied_sunbird http://dbpedia.org/resource/Cinnyris_chloropygius http://dbpedia.org/resource/Olive-bellied_Sunbird http://dbpedia.org/resource/Nectarinia_chloropygia http://dbpedia.org/resource/Olive-bellied,0
13719111_1_5719401842463579519,0,282,http://dbpedia.org/resource/Shelley's_greenbul,http://dbpedia.org/resource/Yellow-streaked_Greenbul http://dbpedia.org/resource/Yellow-streaked_Bulbul http://dbpedia.org/resource/Yellow-streaked_bulbul http://dbpedia.org/resource/Sharpe's_Greenbul http://dbpedia.org/resource/Yellow-streaked_greenbul http://dbpedia.org/resource/Phyllastrephus_flavostriatus http://dbpedia.org/resource/Sharpe's_greenbul http://dbpedia.org/resource/Yellow-streaked_Greenbul http://dbpedia.org/resource/Phyllastrephus_alfredi,0
21245481_0_8730460088443117515,1,144,NOT FOUND URI,http://dbpedia.org/resource/Amistad_Reservoir http://dbpedia.org/resource/Amistad_Reservoir http://dbpedia.org/resource/Lake_Amistad http://dbpedia.org/resource/Amistad_reservoir http://dbpedia.org/resource/Amistad_Lake,0
46671561_0_6122315295162029872,0,7,http://dbpedia.org/resource/Assassin's_Creed,http://dbpedia.org/resource/Assassin's_Creed_(video_game) http://dbpedia.org/resource/Assassin's_Creed_(game_score) http://dbpedia.org/resource/Assassin's_Creed_(computer_game) http://dbpedia.org/resource/Assassin's_Creed_(video_game) http://dbpedia.org/resource/Jubair_al_Hakim http://dbpedia.org/resource/Assassin's_Creed_(Soundtrack) http://dbpedia.org/resource/Apple_of_Eden http://dbpedia.org/resource/Assassin's_Creed_(soundtrack) http://dbpedia.org/resource/Assassin's_Creed_I http://dbpedia.org/resource/Prince_of_Persia:_Assassin http://dbpedia.org/resource/Assassin's_Creed_(game) http://dbpedia.org/resource/Assassin's_Creed_1 http://dbpedia.org/resource/Majd_Addin,0
46671561_0_6122315295162029872,0,46,http://dbpedia.org/resource/Fracture,http://dbpedia.org/resource/Fracture_(video_game) http://dbpedia.org/resource/Jet_Brody http://dbpedia.org/resource/Fracture_(game) http://dbpedia.org/resource/Entrencher http://dbpedia.org/resource/Fracture_(video_game),0
13719111_1_5719401842463579519,0,344,http://dbpedia.org/resource/Red-faced_crombec,http://dbpedia.org/resource/Rufous-crowned_Eremomela http://dbpedia.org/resource/Rufous-crowned_eremomela http://dbpedia.org/resource/Rufous-crowned_Eremomela http://dbpedia.org/resource/Eremomela_badiceps http://dbpedia.org/resource/Rufous-Crowned_Eremomela,0
35188621_0_6058553107571275232,1,23,http://dbpedia.org/resource/Sin_City,http://dbpedia.org/resource/Sin_City_(film) http://dbpedia.org/resource/Sin_City_(movie) http://dbpedia.org/resource/Sin_City_(Movie) http://dbpedia.org/resource/Sin_city_film http://dbpedia.org/resource/Sin_City_(film) http://dbpedia.org/resource/Sin_City_3 http://dbpedia.org/resource/Sin_city_(film) http://dbpedia.org/resource/Sin_City_(2005_film) http://dbpedia.org/resource/Sin_city_movie,0
36102169_0_7739454799295072814,2,216,NOT FOUND URI,http://dbpedia.org/resource/The_Legend_of_Zelda:_A_Link_to_the_Past_&_Four_Swords http://dbpedia.org/resource/Zelda_IX http://dbpedia.org/resource/The_Legend_of_Zelda:_A_Link_to_the_Past_and_Four_Swords http://dbpedia.org/resource/The_Legend_of_Zelda:_Four_Swords http://dbpedia.org/resource/The_Legend_of_Zelda:_The_Four_Swords http://dbpedia.org/resource/The_Legend_of_Zelda:_A_Link_to_the_Past_Four_Swords http://dbpedia.org/resource/Zelda_Four_Swords http://dbpedia.org/resource/Zelda:_Four_Swords http://dbpedia.org/resource/The_Legend_of_Zelda:_A_Link_to_the_Past_&_Four_Swords http://dbpedia.org/resource/The_Legend_of_Zelda:_A_Link_to_the_Past/Four_Swords,0
60319454_0_3938426910282115527,0,40,http://dbpedia.org/resource/Sacred_Baboon,http://dbpedia.org/resource/Hamadryas_baboon http://dbpedia.org/resource/Papio_hamadryas http://dbpedia.org/resource/Hamadryas_baboons http://dbpedia.org/resource/Hamadryas_Baboon http://dbpedia.org/resource/Sacred_baboon http://dbpedia.org/resource/Hamadryas_baboon,0
53822652_0_5767892317858575530,1,234,http://dbpedia.org/resource/P.S._I_Love_You,"http://dbpedia.org/resource/P.S._I_Love_You_(film) http://dbpedia.org/resource/P.S._I_Love_You_(film) http://dbpedia.org/resource/PS,_I_Love_You_(film)",0
13719111_1_5719401842463579519,0,148,http://dbpedia.org/resource/Dusky_long-tailed_cuckoo,http://dbpedia.org/resource/Diederik_Cuckoo http://dbpedia.org/resource/Diderick_cuckoo http://dbpedia.org/resource/Diederik_Cuckoo http://dbpedia.org/resource/Dideric_cuckoo http://dbpedia.org/resource/Diderick_Cuckoo http://dbpedia.org/resource/Diederik_cuckoo http://dbpedia.org/resource/Chrysococcyx_caprius http://dbpedia.org/resource/Dideric_Cuckoo http://dbpedia.org/resource/Didric_Cuckoo http://dbpedia.org/resource/Didric_cuckoo http://dbpedia.org/resource/Diederick_Cuckoo http://dbpedia.org/resource/Chrysococcyx_auratus,0
54719588_0_8417197176086756912,3,7,http://dbpedia.org/resource/Matrix,"http://dbpedia.org/resource/The_Matrix http://dbpedia.org/resource/The_matrix http://dbpedia.org/resource/Matrix_(film) http://dbpedia.org/resource/Whatisthematrix http://dbpedia.org/resource/The_Matrix_(1999_film) http://dbpedia.org/resource/The_Matrix http://dbpedia.org/resource/TheMatrix http://dbpedia.org/resource/THE_MATRIX_(1999) http://dbpedia.org/resource/Matrix_movie http://dbpedia.org/resource/The_Matrix_(film) http://dbpedia.org/resource/Metacortex http://dbpedia.org/resource/What_is_the_matrix http://dbpedia.org/resource/Matrix_(1999_film) http://dbpedia.org/resource/The_MAtrix http://dbpedia.org/resource/Duh!_Matrix http://dbpedia.org/resource/Matrix_(movie) http://dbpedia.org/resource/Matrix,_the http://dbpedia.org/resource/Follow_the_white_rabbit",0
58891288_0_1117541047012405958,1,74,http://dbpedia.org/resource/The_African_Queen,http://dbpedia.org/resource/The_African_Queen_(film) http://dbpedia.org/resource/The_African_Queen_(film) http://dbpedia.org/resource/Charlie_Allnut http://dbpedia.org/resource/THE_AFRICAN_QUEEN_(1952),0
9567241_0_5666388268510912770,1,16,NOT FOUND URI,http://dbpedia.org/resource/CNN-IBN http://dbpedia.org/resource/CNN_India http://dbpedia.org/resource/IBN_Live http://dbpedia.org/resource/CNN_IBN http://dbpedia.org/resource/CNN-_IBN http://dbpedia.org/resource/IBNLive http://dbpedia.org/resource/CNN-News18 http://dbpedia.org/resource/Cable_News_Network-Indian_Broadcasting_Network http://dbpedia.org/resource/IBN_India http://dbpedia.org/resource/CNN-IBN http://dbpedia.org/resource/News18.com,0
26310680_0_5150772059999313798,1,96,http://dbpedia.org/resource/Quetzal,http://dbpedia.org/resource/Guatemalan_quetzal http://dbpedia.org/resource/GTQ http://dbpedia.org/resource/Guatemalan_Quetzal http://dbpedia.org/resource/Quetzal_(currency) http://dbpedia.org/resource/Guatemalan_quetzal,0
53822652_0_5767892317858575530,1,164,http://dbpedia.org/resource/Adventureland,http://dbpedia.org/resource/Adventureland_(film) http://dbpedia.org/resource/Adventureland_(film) http://dbpedia.org/resource/Em_Lewin http://dbpedia.org/resource/Emily_Lewin http://dbpedia.org/resource/Adventureland_film,0
34041816_1_4749054164534706977,1,20,http://dbpedia.org/resource/Dublin_Airport,"http://dbpedia.org/resource/Toronto_Pearson_International_Airport http://dbpedia.org/resource/Toronto_Lester_B._Pearson_International_Airport http://dbpedia.org/resource/Aeroport_international_Lester_B._Pearson http://dbpedia.org/resource/Toronto_Pearson_Airport http://dbpedia.org/resource/Toronto_Pearson_International_Airport,_Ontario http://dbpedia.org/resource/Lester_B._Pearson_Airport http://dbpedia.org/resource/Toronto,_Pearson_International_Airport,_Ontario http://dbpedia.org/resource/Toronto_Lester_B_Pearson_Airport http://dbpedia.org/resource/YYZ http://dbpedia.org/resource/Malton_Airfield http://dbpedia.org/resource/Lester_B._Pearson_Intl_Airport http://dbpedia.org/resource/Lester_B._Pearson_Int'l_Airport http://dbpedia.org/resource/Toronto-Pearson_International_Airport http://dbpedia.org/resource/Aeroport_international_Pearson_de_Toronto http://dbpedia.org/resource/Lester_B._Pearson_Intl._Airport http://dbpedia.org/resource/Greater_Toronto_Airport http://dbpedia.org/resource/Toronto-Lester_Bowles_Pearson_International_Airport http://dbpedia.org/resource/Toronto-Pearson_Airport http://dbpedia.org/resource/Pearson_Airport,_Ontario http://dbpedia.org/resource/Toronto_airport http://dbpedia.org/resource/Toronto_Pearson_International_(airport) http://dbpedia.org/resource/LBPIA http://dbpedia.org/resource/Toronto_Airport_Terminal_One http://dbpedia.org/resource/Toronto_Pearson_International http://dbpedia.org/resource/Toronto/Lester_B._Pearson_International_Airport http://dbpedia.org/resource/Toronto_Lester_B._Pearson_International_Airport_(TLBPIA) http://dbpedia.org/resource/Toronto_Airport http://dbpedia.org/resource/Toronto's_Pearson_International_Airport http://dbpedia.org/resource/Toronto_Pearson_(international_airport) http://dbpedia.org/resource/Toronto/Lester_B_Pearson_International_Airport http://dbpedia.org/resource/Toronto_Pearson_(airport) http://dbpedia.org/resource/Yyz http://dbpedia.org/resource/CYYZ http://dbpedia.org/resource/Toronto-Pearson http://dbpedia.org/resource/L.N._Pearson_International_Airport http://dbpedia.org/resource/Lester_Pearson_International_Airport http://dbpedia.org/resource/Pearson_international http://dbpedia.org/resource/RCAF_Detachment_Malton http://dbpedia.org/resource/Pearson_Intl_Airport http://dbpedia.org/resource/Toronto_Pearson http://dbpedia.org/resource/Pearson_Airport_Terminal_2 http://dbpedia.org/resource/Cyyz http://dbpedia.org/resource/Malton_Airport http://dbpedia.org/resource/Toronto_Pearson_International_Airport http://dbpedia.org/resource/Lester_B._Pearson_International_Airport http://dbpedia.org/resource/Toronto_Lester_Pearson_International_Airport http://dbpedia.org/resource/YYZ_(airport) http://dbpedia.org/resource/Aéroport_international_Lester_B._Pearson http://dbpedia.org/resource/Pearson_airport http://dbpedia.org/resource/Pearson_International http://dbpedia.org/resource/Toronto_International_Airport http://dbpedia.org/resource/Pearson_International_Airport http://dbpedia.org/resource/Toronto-Lester_B._Pearson_International_Airport http://dbpedia.org/resource/Toronto-Lester_Pearson_International_Airport http://dbpedia.org/resource/YYZ_Airport http://dbpedia.org/resource/Pearson_Airport http://dbpedia.org/resource/TLBPIA http://dbpedia.org/resource/Lester_B_Pearson_Airport http://dbpedia.org/resource/Aéroport_international_Pearson_de_Toronto http://dbpedia.org/resource/Toronto_international http://dbpedia.org/resource/Lester_B_Pearson_International_Airport http://dbpedia.org/resource/Toronto–Pearson http://dbpedia.org/resource/Pearson_Airport_Terminal_3 http://dbpedia.org/resource/Toronto/Lester_Bowles_Pearson_International_Airport http://dbpedia.org/resource/Pearson_Int'l_Airport http://dbpedia.org/resource/Pearson_Airport_T1_terminal http://dbpedia.org/resource/Lester_Bowles_Pearson_International_Airport http://dbpedia.org/resource/L.B._Pearson_Intl_Airport",0
9834884_0_3871985887467090123,1,164,NOT FOUND URI,http://dbpedia.org/resource/Fundaci%C3%B3n_Carlos_de_Amberes http://dbpedia.org/resource/Fundaci%C3%B3n_Carlos_de_Amberes,0
53822652_0_5767892317858575530,1,400,http://dbpedia.org/resource/Thumbsucker,"http://dbpedia.org/resource/Thumbsucker_(film) http://dbpedia.org/resource/Beaverwood http://dbpedia.org/resource/Thumbsucker_(film) http://dbpedia.org/resource/Beaverwood,_Oregon",0
9475172_1_1023126399856690702,1,39,http://dbpedia.org/resource/Law_&_Order,http://dbpedia.org/resource/Law_&amp;_Order http://dbpedia.org/resource/Law_&amp;_Order,0
20135078_0_7570343137119682530,1,90,http://dbpedia.org/resource/The_Birds,http://dbpedia.org/resource/The_Birds_(film) http://dbpedia.org/resource/The_Birds_(movie) http://dbpedia.org/resource/Melanie_Daniels http://dbpedia.org/resource/The_Birds_(1963_film) http://dbpedia.org/resource/The_Birds_(film) http://dbpedia.org/resource/The_Birds_(2009_film) http://dbpedia.org/resource/Alfred_Hitchcock's_The_Birds http://dbpedia.org/resource/Birds_(film),0
13719111_1_5719401842463579519,0,151,http://dbpedia.org/resource/African_emerald_cuckoo,http://dbpedia.org/resource/Yellowbill http://dbpedia.org/resource/Blue_Malkoha http://dbpedia.org/resource/Yellowbill http://dbpedia.org/resource/Ceuthmochares,0
13719111_1_5719401842463579519,0,11,NOT FOUND URI,http://dbpedia.org/resource/Malagasy_Pond_Heron http://dbpedia.org/resource/Madagascar_Squacco_Heron http://dbpedia.org/resource/Madagascar_pond-heron http://dbpedia.org/resource/Ardeola_idae http://dbpedia.org/resource/Madagascar_pond_heron http://dbpedia.org/resource/Malagasy_pond_heron http://dbpedia.org/resource/Madagascar_Pond-Heron http://dbpedia.org/resource/Madagascar_Pond-heron http://dbpedia.org/resource/Madagascar_squacco_heron http://dbpedia.org/resource/Madagascar_Pond_Heron http://dbpedia.org/resource/Malagasy_Pond_Heron,0
13719111_1_5719401842463579519,0,238,http://dbpedia.org/resource/Buff-spotted_woodpecker,http://dbpedia.org/resource/Brown-eared_Woodpecker http://dbpedia.org/resource/Brown-eared_woodpecker http://dbpedia.org/resource/Brown-eared_Woodpecker http://dbpedia.org/resource/Campethera_caroli,0
13719111_1_5719401842463579519,0,92,http://dbpedia.org/resource/Black_crake,http://dbpedia.org/resource/Purple_Swamphen http://dbpedia.org/resource/Puple_coot http://dbpedia.org/resource/Purple_Moorhen http://dbpedia.org/resource/Purple_Swamphens http://dbpedia.org/resource/Purple_Swamp-hen http://dbpedia.org/resource/Purple_Coot http://dbpedia.org/resource/Purple_Swamphen http://dbpedia.org/resource/Purple_swamp-hen http://dbpedia.org/resource/Purple_swamphen http://dbpedia.org/resource/Purple_moorhen,0
